year,state,district,total_votes,D,O,R,dPct,rPct,oPct,ID,INC,IncPct,Open,Challenge,Winner,Dreg,Rreg,Oreg,Dcont,Rcont,Ocont,Midterm?,PVI (0 to 100),PVI (-100 to 100),ID2,PresApprov,PresDisapp,PresApprovDiff,ECI,PresYrsIncumb,PresParty,Pres_Incumbent_SameParty,PrevElectionR%,PrevElectionD%,PrevElectionIncumbParty%,PrevElection2R%,PrevElection2D%,PrevElection2IncumbParty%,PrevPresR%,PrevPresD%,PrevPresImcumb%,PrevPresParty,PrevPresSameAsInc?,YearsIncumbPartyControl,TermsDemControl,TermsRepControl,Age 25 to 44,Age 65 and over,Race White,Race Black or African American,Race American Indian and Alaska Native,Race Asian,Race Native Hawaiian and Other Pacific Islander,Race Some other race,Race Two or more races,Race Hispanic or Latino,Unemployment Rate,Delta unemployment Rate,Median household income,PercentDelta median household income,Percent below poverty level,INC_DW_NOM,Sabato,SabatoNum,PVI2,demoScore
2018,FL,5,NA,NA,NA,NA,NA,NA,NA,2018FL5,D,NA,0,1,NA,NA,NA,NA,264126.09,0,0,1,44,-12,2018FL,NA,NA,NA,NA,2,R,0,0.357831973,0.642168027,0.642168027,0.345250238,0.654749762,0.654749762,35.9,61.3,61.3,D,1,4,3,0,27,11.7,45.9,47.3,0.3,2.5,0.1,1.2,2.8,7.5,4.8,-3.9,40932,-0.180885371,15.8,-0.25,D,-5,-11,-0.003486835
2018,FL,6,NA,NA,NA,NA,NA,NA,NA,2018FL6,R,NA,1,1,NA,NA,NA,NA,387141.11,277500.53,0,1,53.5,7,2018FL,NA,NA,NA,NA,2,R,1,0.585889512,0.414110488,0.585889512,0.625445325,0.374554675,0.625445325,56.9,39.9,56.9,R,1,16,0,15,20.9,24.2,83.7,10.4,0.3,1.7,0.1,1.9,2,11.5,3.1,-1.4,46882,-0.010537093,8,0.665,Likely R,3,8,0.000501893
2018,FL,7,NA,NA,NA,NA,NA,NA,NA,2018FL7,D,NA,0,1,NA,NA,NA,NA,519903.26,222750.73,0,1,50,0,2018FL,NA,NA,NA,NA,2,R,0,0.485352663,0.514647337,0.514647337,0.635989858,0.321402159,0.321402159,44.1,51.4,51.4,D,1,2,1,0,28.4,13.3,78.9,10.7,0.2,4.4,0.1,2.9,2.9,23.3,3.2,-2.4,57146,-0.064886431,10.3,-0.158,Likely D,-3,-1,-0.002240964
2018,FL,8,NA,NA,NA,NA,NA,NA,NA,2018FL8,R,NA,0,1,NA,NA,NA,NA,38387.24,307095.5,0,1,55.5,11,2018FL,NA,NA,NA,NA,2,R,1,0.631196766,0.325424268,0.631196766,0.658358621,0.341419168,0.658358621,58.4,37.7,58.4,R,1,5,0,4,20.6,23.8,83.6,10,0.3,2.1,0.1,1.4,2.6,10,3.1,-3,50752,-0.048096627,9.9,0.511,R,5,11,0.008414665
2018,FL,9,NA,NA,NA,NA,NA,NA,NA,2018FL9,D,NA,0,1,NA,NA,NA,NA,507884.07,1454.88,0,1,47.5,-5,2018FL,NA,NA,NA,NA,2,R,0,0.425301553,0.574698447,0.574698447,0.431124122,0.539746259,0.539746259,38.9,58.6,58.6,D,1,4,3,0,27.4,15.2,75.4,13.3,0.3,3,0.1,4.8,3.2,38.9,3.8,-2.1,49899,-0.083448566,13,-0.37,D,-5,-6,0.008714176
2018,FL,10,NA,NA,NA,NA,NA,NA,NA,2018FL10,D,NA,0,0,NA,NA,NA,NA,#N/A,#N/A,#N/A,1,44.5,-11,2018FL,NA,NA,NA,NA,2,R,0,0.351363285,0.648636715,0.648636715,0.615408429,0.384505577,0.384505577,67.5,28.2,28.2,R,0,0,1,0,30.2,10.5,56.2,28,0.2,5.1,0.1,6.9,3.5,25.8,4.5,-0.7,50151,0.017686587,13,-0.339,D,-5,0,-0.016551769
2018,FL,11,NA,NA,NA,NA,NA,NA,NA,2018FL11,R,NA,0,1,NA,NA,NA,NA,1318.83,314519.45,0,1,57.5,15,2018FL,NA,NA,NA,NA,2,R,1,0.653788526,0.315887547,0.653788526,0.66658832,0.33341168,0.66658832,67.5,28.2,67.5,R,1,4,0,3,17.3,35.4,88,7.2,0.3,1.1,0.1,1.1,2.2,9.7,2.7,-2.4,43610,-0.052602614,9.2,0.481,R,5,17,-0.009294636
2018,FL,12,NA,NA,NA,NA,NA,NA,NA,2018FL12,R,NA,0,1,NA,NA,NA,NA,86257.72,577089.28,0,1,54,8,2018FL,NA,NA,NA,NA,2,R,1,0.686101241,0.313898759,0.686101241,1,0,1,67.5,28.2,67.5,R,1,21,0,20,21.9,23.7,89.1,4.6,0.3,2.4,0.1,1,2.4,11.6,3.5,-1.3,49774,0.016012376,7.9,0.403,R,5,12,-0.004941069
2018,FL,13,NA,NA,NA,NA,NA,NA,NA,2018FL13,D,NA,0,1,NA,NA,NA,NA,603864.79,1276.12,0,1,49,-2,2018FL,NA,NA,NA,NA,2,R,0,0.481134704,0.518865296,0.518865296,0.752191648,0,0,67.5,28.2,28.2,R,0,0,1,0,23.5,21.7,79.8,12.4,0.3,3.4,0.1,1.2,2.8,9.3,3.5,-1.2,48519,-0.0568231,9.6,-0.209,Likely D,-3,6,0.023232368
2018,FL,14,NA,NA,NA,NA,NA,NA,NA,2018FL14,D,NA,0,0,NA,NA,NA,NA,397890.34,1250,0,1,46.5,-7,2018FL,NA,NA,NA,NA,2,R,0,0.382278441,0.617721559,0.617721559,0,1,1,67.5,28.2,28.2,R,0,2,3,0,29.2,12.3,69.9,18.4,0.3,4.3,0.1,4,3,28.9,4.1,-2.6,51410,-0.188620891,12.3,-0.439,D,-5,2,0.076269702
2018,FL,15,NA,NA,NA,NA,NA,NA,NA,2018FL15,R,NA,1,1,NA,NA,NA,NA,166072.57,1195,0,1,53,6,2018FL,NA,NA,NA,NA,2,R,1,0.574900061,0.425099939,0.574900061,0.602812971,0.397187029,0.602812971,67.5,28.2,67.5,R,1,13,0,12,26.6,15,75.2,14.4,0.3,2.9,0.1,4,3,20.9,3.2,-2.4,53784,-0.055815856,10.2,0.533,Likely R,3,11,0.001040451
2018,FL,16,NA,NA,NA,NA,NA,NA,NA,2018FL16,R,NA,0,1,NA,NA,NA,NA,156917.45,372426.92,0,1,53.5,7,2018FL,NA,NA,NA,NA,2,R,1,0.597824647,0.402175353,0.597824647,0.615386295,0.383813207,0.615386295,67.5,28.2,67.5,R,1,6,0,5,21.6,25.2,84.3,8.5,0.3,1.9,0.1,3,1.9,16.7,3,-1.3,55447,-0.082547297,7.7,0.36,Likely R,3,12,0.108820214
2018,FL,17,NA,NA,NA,NA,NA,NA,NA,2018FL17,R,NA,1,1,NA,NA,NA,NA,4886.05,249608.62,0,1,56.5,13,2018FL,NA,NA,NA,NA,2,R,1,0.618245081,0.342331024,0.618245081,0.632353993,0.367646007,0.632353993,67.5,28.2,67.5,R,1,4,0,3,18.9,30.4,86.9,7.8,0.3,1.3,0,2,1.7,14.4,3.4,-1.6,45508,-0.054561835,9.2,0.459,R,5,16,0.008647574
2018,FL,18,NA,NA,NA,NA,NA,NA,NA,2018FL18,R,NA,0,1,NA,NA,NA,NA,642207.93,1492743.31,182286.96,1,52.5,5,2018FL,NA,NA,NA,NA,2,R,1,0.536329678,0.430449051,0.536329678,0.402156496,0.597843504,0.402156496,67.5,28.2,67.5,R,1,2,0,1,21.6,24.2,80.7,12.7,0.3,2.1,0,2.3,1.9,15.4,2.5,-2.7,54913,-0.046054668,9.6,0.338,Likely R,3,10,0.038445977
2018,FL,19,NA,NA,NA,NA,NA,NA,NA,2018FL19,R,NA,0,1,NA,NA,NA,NA,70181.64,394925.38,0,1,56.5,13,2018FL,NA,NA,NA,NA,2,R,1,0.65905957,0.34094043,0.65905957,0.645521164,0.327406921,0.645521164,67.5,28.2,67.5,R,1,4,0,3,20.3,29,86.5,7.8,0.2,1.5,0,2.4,1.6,18.9,2.9,-2,54812,-0.060242283,8.2,0.6,R,5,16,-0.036063536
2018,FL,20,NA,NA,NA,NA,NA,NA,NA,2018FL20,D,NA,0,0,NA,NA,NA,NA,#N/A,#N/A,#N/A,1,34.5,-31,2018FL,NA,NA,NA,NA,2,R,0,0.196986861,0.803013139,0.803013139,0.183963522,0.816036478,0.816036478,66.2,30.6,30.6,R,0,18,19,0,28,12.7,38.6,53.4,0.2,2.7,0,2.4,2.7,23.8,4.5,-4.3,43677,-0.118139982,16.8,-0.564,D,-5,-14,0.001715605
2018,FL,21,NA,NA,NA,NA,NA,NA,NA,2018FL21,D,NA,0,0,NA,NA,NA,NA,503888.1,486130.98,0,1,45.5,-9,2018FL,NA,NA,NA,NA,2,R,0,0.351727551,0.626834023,0.626834023,0,0.996265506,0.996265506,66.2,30.6,30.6,R,0,2,3,0,22.7,25.2,77.2,15.5,0.2,2.5,0,2.4,2.2,22.2,3.8,-1.6,55864,0.019977087,7.8,-0.408,D,-5,1,-0.006407556
2018,FL,22,NA,NA,NA,NA,NA,NA,NA,2018FL22,D,NA,0,1,NA,NA,NA,NA,595775.53,34132.49,0,1,47,-6,2018FL,NA,NA,NA,NA,2,R,0,0.410911196,0.589088804,0.589088804,0.419651451,0.580316156,0.580316156,66.2,30.6,30.6,R,0,2,3,0,25.2,19.4,76.1,14.9,0.3,3,0,2.9,2.8,20.7,3.8,-1.7,60159,-0.092587975,7.4,-0.403,D,-5,3,0.031456488
2018,FL,23,NA,NA,NA,NA,NA,NA,NA,2018FL23,D,NA,0,1,NA,NA,NA,NA,995484.09,432912.31,254740.68,1,44.5,-11,2018FL,NA,NA,NA,NA,2,R,0,0.405243741,0.566774398,0.566774398,0.373322087,0.626677913,0.626677913,66.2,30.6,30.6,R,0,18,19,0,26.2,16.3,75.1,13.8,0.3,4.1,0.1,3.6,3,35.5,3.3,-2.1,61513,-0.121844163,7.8,-0.423,D,-5,-1,0.099922719
2018,FL,24,NA,NA,NA,NA,NA,NA,NA,2018FL24,D,NA,0,0,NA,NA,NA,NA,81586.31,99000,0,1,33,-34,2018FL,NA,NA,NA,NA,2,R,0,0,1,1,0.101648901,0.861751091,0.861751091,66.2,30.6,30.6,R,0,2,3,0,28.6,13,42.5,50.6,0.2,1.4,0,3.5,1.8,37,5.2,-3.2,38441,-0.019276294,19.7,-0.477,D,-5,-16,-0.038603813
2018,FL,25,NA,NA,NA,NA,NA,NA,NA,2018FL25,R,NA,0,1,NA,NA,NA,NA,331595,439334.72,0,1,52,4,2018FL,NA,NA,NA,NA,2,R,1,0.624111792,0.375888208,0.624111792,1,0,1,66.2,30.6,66.2,R,1,9,0,8,26.8,17.6,89.7,4.9,0.2,1.2,0,3,1,75.8,2.9,-2.6,46247,0.070555928,12.2,0.277,Likely R,3,9,0.194966521
2018,FL,26,NA,NA,NA,NA,NA,NA,NA,2018FL26,R,NA,0,1,NA,NA,NA,NA,267406.04,754891.66,0,1,47,-6,2018FL,NA,NA,NA,NA,2,R,1,0.529623525,0.411539724,0.529623525,0.514643262,0.485356738,0.514643262,66.2,30.6,66.2,R,1,3,0,2,27.5,13.6,82.2,12.3,0.1,1.7,0,2,1.7,68.6,3.4,-1.9,54453,-0.04293611,13.9,0.21,R Toss-up,1,3,0.140385371
2018,FL,27,NA,NA,NA,NA,NA,NA,NA,2018FL27,R,NA,1,1,NA,NA,NA,NA,1843067.02,303584.2,41172.1,1,47.5,-5,2018FL,NA,NA,NA,NA,2,R,1,0.549101844,0.450898156,0.549101844,1,0,1,66.2,30.6,66.2,R,1,4,0,3,29.2,17.6,87.2,5.4,0.1,2,0,3.5,1.7,70.4,2.8,-3.2,51958,-0.183860041,11.6,0.245,Leans D,-2,3,-0.054651102
2018,GA,1,NA,NA,NA,NA,NA,NA,NA,2018GA1,R,NA,0,1,NA,NA,NA,NA,117192.44,865319.8,0,1,54.5,9,2018GA,NA,NA,NA,NA,2,R,1,1,0,1,0.609135402,0.390864598,0.609135402,56.4,40.9,56.4,R,1,14,0,13,27.2,13.2,63.3,29.6,0.3,1.7,0.1,2,2.9,6.6,4.9,-0.8,50931,-0.092046102,12.3,0.57,R,5,9,-0.051949021
2018,GA,2,NA,NA,NA,NA,NA,NA,NA,2018GA2,D,NA,0,1,NA,NA,NA,NA,581340.42,118699.63,0,1,47,-6,2018GA,NA,NA,NA,NA,2,R,0,0.389659373,0.610340627,0.610340627,0.408453039,0.591546961,0.591546961,75,22.1,22.1,R,0,18,19,0,25.4,13.7,42.9,51.6,0.2,1.1,0.1,2,2.1,4.9,4.8,-2.4,35617,-0.031221046,21.4,-0.281,D,-5,6,0.085860174
2018,GA,3,NA,NA,NA,NA,NA,NA,NA,2018GA3,R,NA,0,1,NA,NA,NA,NA,32830.97,682182.58,0,1,59,18,2018GA,NA,NA,NA,NA,2,R,1,0.683690933,0.316309067,0.683690933,1,0,1,75,22.1,75,R,1,7,0,6,25.2,13.9,70.2,23.8,0.2,1.8,0,1.4,2.5,5.6,3.8,-2.1,56240,-0.073933144,10,0.548,R,5,22,0.093867038
2018,GA,4,NA,NA,NA,NA,NA,NA,NA,2018GA4,D,NA,0,1,NA,NA,NA,NA,295566.07,6945.86,0,1,38,-24,2018GA,NA,NA,NA,NA,2,R,0,0.243777197,0.756222803,0.756222803,0,0.999324324,0.999324324,75,22.1,22.1,R,0,10,11,0,28.1,10.1,30.4,59.1,0.2,4.9,0,3.2,2.1,9.2,4.7,-3.6,51686,-0.045331424,14,-0.469,D,-5,-6,-7.69E-05
2018,GA,5,NA,NA,NA,NA,NA,NA,NA,2018GA5,D,NA,0,0,NA,NA,NA,NA,1254722.34,0,0,1,33,-34,2018GA,NA,NA,NA,NA,2,R,0,0.154063085,0.845936915,0.845936915,0,1,1,75,22.1,22.1,R,0,18,19,0,33.4,10.3,32.4,58.5,0.4,4.2,0,2.1,2.3,7,5,-3.2,48269,-0.084837059,17.5,-0.589,D,-5,-13,0.064239589
2018,GA,6,NA,NA,NA,NA,NA,NA,NA,2018GA6,R,NA,0,1,NA,NA,NA,NA,31753672.92,12291296.51,11280.54,1,54,8,2018GA,NA,NA,NA,NA,2,R,1,0.616044814,0.383955186,0.616044814,0.660405503,0.339594497,0.660405503,75,22.1,75,R,1,21,0,20,29.5,11.2,70.1,13.7,0.6,10.7,0,2.2,2.7,12.3,2.6,-1.8,87139,-0.081961005,5.7,0.644,Leans R,2,15,-0.000357356
2018,GA,7,NA,NA,NA,NA,NA,NA,NA,2018GA7,R,NA,0,1,NA,NA,NA,NA,1499668.03,461329.62,0,1,54.5,9,2018GA,NA,NA,NA,NA,2,R,1,0.604523885,0.395476115,0.604523885,0.653870293,0.346129707,0.653870293,75,22.1,75,R,1,13,0,12,28.6,8.9,57.7,19.5,0.3,12.9,0,7.1,2.5,19.1,2.2,-3.1,72481,-0.104841269,7.5,0.651,Likely R,3,16,-0.03677485
2018,GA,8,NA,NA,NA,NA,NA,NA,NA,2018GA8,R,NA,0,0,NA,NA,NA,NA,11635.8,423177.85,0,1,57.5,15,2018GA,NA,NA,NA,NA,2,R,1,0.676824553,0.323175447,0.676824553,0.999085017,0,0.999085017,75,22.1,75,R,1,5,0,4,25.8,14.2,64,30.4,0.2,1.5,0,1.9,2,6.3,3.3,-2.1,44360,-0.079981966,16.3,0.572,R,5,20,0.116648488
2018,GA,9,NA,NA,NA,NA,NA,NA,NA,2018GA9,R,NA,0,1,NA,NA,NA,NA,53998.84,455878.94,5220,1,65.5,31,2018GA,NA,NA,NA,NA,2,R,1,1,0,1,0.806746314,0.193253686,0.806746314,75,22.1,75,R,1,12,0,11,23.9,17,86.9,6.9,0.3,1.2,0,3.1,1.5,12.4,2.3,-2.5,50154,-0.081847908,9.3,0.636,R,5,30,0.027303327
2018,GA,10,NA,NA,NA,NA,NA,NA,NA,2018GA10,R,NA,0,1,NA,NA,NA,NA,#N/A,#N/A,#N/A,1,57.5,15,2018GA,NA,NA,NA,NA,2,R,1,1,0,1,0.665222923,0.334777077,0.665222923,56.4,40.9,56.4,R,1,13,0,12,24.8,13.5,69.1,25.3,0.2,2.1,0.1,1.3,2,5.6,3.5,-1.6,51532,-0.076108049,11.2,0.725,R,5,13,0.013732594
2018,GA,11,NA,NA,NA,NA,NA,NA,NA,2018GA11,R,NA,0,1,NA,NA,NA,NA,18362.09,305235.55,0,1,58.5,17,2018GA,NA,NA,NA,NA,2,R,1,0.674938429,0.325061571,0.674938429,1,0,1,56.4,40.9,56.4,R,1,12,0,11,29,11,73.8,16.2,0.3,3.3,0,3.9,2.3,11.2,3.1,-2,69610,-0.087070823,7.4,0.675,R,5,15,-0.00657586
2018,GA,12,NA,NA,NA,NA,NA,NA,NA,2018GA12,R,NA,0,1,NA,NA,NA,NA,82745.78,394286.21,0,1,54.5,9,2018GA,NA,NA,NA,NA,2,R,1,0.616150636,0.383849364,0.616150636,0.547531982,0.452468018,0.547531982,56.4,40.9,56.4,R,1,3,0,2,26.3,13,59.1,35,0.3,1.6,0.1,1.9,2,5.8,4,-1.1,43933,-0.07395352,16.7,0.62,R,5,9,0.023637029
2018,GA,13,NA,NA,NA,NA,NA,NA,NA,2018GA13,D,NA,0,1,NA,NA,NA,NA,634292.98,8112,14076.03,1,40,-20,2018GA,NA,NA,NA,NA,2,R,0,0,1,1,0,1,1,26.6,71,71,D,1,18,19,0,28,9.8,33.1,57.9,0.1,2.7,0,3.9,2.3,10.7,4.6,-3.2,57342,-0.10679781,11,-0.302,D,-5,-20,-0.018817098
2018,GA,14,NA,NA,NA,NA,NA,NA,NA,2018GA14,R,NA,0,1,NA,NA,NA,NA,6442,623910.16,0,1,63.5,27,2018GA,NA,NA,NA,NA,2,R,1,1,0,1,1,0,1,75,22.1,75,R,1,4,0,3,26.1,13.6,85.4,8.9,0.3,1,0,2.6,1.7,11.1,3.4,-2.4,48691,-0.068780678,11.2,0.753,R,5,28,-0.028871366
2018,HI,1,NA,NA,NA,NA,NA,NA,NA,2018HI1,D,NA,1,1,NA,NA,NA,NA,178661.77,0,0,1,41.5,-17,2018HI,NA,NA,NA,NA,2,R,0,0.226665957,0.719198104,0.719198104,0.474323524,0.512377378,0.512377378,30.5,63.1,63.1,D,1,15,14,0,28.1,17,18.1,2.1,0.1,50.2,8,0.8,20.7,8.4,2.2,-0.8,78180,-0.05860834,5.1,-0.369,D,-5,-17,-0.051967805
2018,HI,2,NA,NA,NA,NA,NA,NA,NA,2018HI2,D,NA,0,1,NA,NA,NA,NA,835256.86,0,0,1,40.5,-19,2018HI,NA,NA,NA,NA,2,R,0,0.188995049,0.811004951,0.811004951,0.1794222,0.757649318,0.757649318,29.6,61.4,61.4,D,1,20,19,0,25.6,15.2,31.9,1.6,0.3,25.8,12.4,1.1,26.9,11.7,3.3,-1.2,70867,-0.079416372,6.8,-0.279,D,-5,-18,-0.055713372
2018,ID,1,NA,NA,NA,NA,NA,NA,NA,2018ID1,R,NA,1,1,NA,NA,NA,NA,11047.17,1071546.09,517.66,1,60.5,21,2018ID,NA,NA,NA,NA,2,R,1,0.680412282,0.319587718,0.680412282,0.650083309,0.349884997,0.650083309,63.7,25.4,63.7,R,1,5,0,4,24.7,15.3,92.2,0.5,1.4,1.1,0.1,2.1,2.6,10.4,3.1,-1.6,52199,-0.068622004,9.3,0.728,R,5,20,-0.049650215
2018,ID,2,NA,NA,NA,NA,NA,NA,NA,2018ID2,R,NA,0,1,NA,NA,NA,NA,32890.3,639512.82,0,1,58.5,17,2018ID,NA,NA,NA,NA,2,R,1,0.629723977,0.293176008,0.629723977,0.613608471,0.386391529,0.613608471,54.5,29.8,54.5,R,1,14,0,13,26,13.1,90.3,0.8,1.3,1.5,0.1,3.4,2.5,13.6,2.7,-1.6,51294,-0.092466955,10.8,0.293,R,5,14,-0.023049204
2018,IL,1,NA,NA,NA,NA,NA,NA,NA,2018IL1,D,NA,0,1,NA,NA,NA,NA,221536.44,0,0,1,36.5,-27,2018IL,NA,NA,NA,NA,2,R,0,0.265687145,0.734312855,0.734312855,0.269119031,0.730880969,0.730880969,21.4,75.4,75.4,D,1,18,19,0,24.8,14.5,40.8,51.3,0.2,1.8,0,3.8,2,9.8,6.2,-3.2,50523,-0.030362409,13.9,-0.478,D,-5,-26,-0.049574439
2018,IL,2,NA,NA,NA,NA,NA,NA,NA,2018IL2,D,NA,0,1,NA,NA,NA,NA,574593.91,0,0,1,35.5,-29,2018IL,NA,NA,NA,NA,2,R,0,0.204144847,0.795855153,0.795855153,0.214421392,0.784942183,0.784942183,19.1,78,78,D,1,18,19,0,24.3,14.4,37.5,56.3,0.2,0.7,0,3.4,1.8,13.2,8.1,-2.3,48417,-0.062064977,14.3,-0.454,D,-5,-28,0.009090869
2018,IL,3,NA,NA,NA,NA,NA,NA,NA,2018IL3,D,NA,0,1,NA,NA,NA,NA,3425445.5,0,0,1,47,-6,2018IL,NA,NA,NA,NA,2,R,0,0,1,1,0.354377816,0.645622184,0.645622184,39.9,55.2,55.2,D,1,18,19,0,26.6,13.2,75.8,4.8,0.3,4,0,13.1,2.1,31.5,4.7,-1.6,66270,-0.074996228,8.3,-0.233,D,-5,-6,-0.042356741
2018,IL,4,NA,NA,NA,NA,NA,NA,NA,2018IL4,D,NA,1,1,NA,NA,NA,NA,880749.65,3255.26,0,1,33.5,-33,2018IL,NA,NA,NA,NA,2,R,0,0,1,1,0.218531743,0.781468257,0.781468257,13.2,82.1,82.1,D,1,14,15,0,33,8.6,59.3,4.4,0.5,3.3,0.1,30.1,2.3,70.4,4.5,-2.6,51383,-0.142732032,14.6,-0.486,D,-5,-33,-0.04902831
2018,IL,5,NA,NA,NA,NA,NA,NA,NA,2018IL5,D,NA,0,1,NA,NA,NA,NA,1140758.41,0,0,1,40,-20,2018IL,NA,NA,NA,NA,2,R,0,0.277564504,0.676023576,0.676023576,0.30621838,0.632347747,0.632347747,23.9,70.5,70.5,D,1,10,11,0,37,12.2,81.4,2.8,0.3,6.9,0,5.5,3.1,20,2.7,-1.9,80269,-0.118788075,5.2,-0.318,D,-5,-21,-0.054492101
2018,IL,6,NA,NA,NA,NA,NA,NA,NA,2018IL6,R,NA,0,1,NA,NA,NA,NA,2987662.04,1330530.99,0,1,51,2,2018IL,NA,NA,NA,NA,2,R,1,0.595038884,0.404961116,0.595038884,0.671353538,0.328646462,0.671353538,43.2,50.2,43.2,D,0,21,0,20,23.9,13.8,84.2,2.6,0.2,8.8,0,2.1,2,9.8,2.7,-1.7,97387,-0.060377668,3,0.433,Leans R,2,0,-0.036284088
2018,IL,7,NA,NA,NA,NA,NA,NA,NA,2018IL7,D,NA,0,1,NA,NA,NA,NA,388746.95,0,0,1,31,-38,2018IL,NA,NA,NA,NA,2,R,0,0.159970206,0.840029794,0.840029794,0.14904706,0.85095294,0.85095294,9.2,87.4,87.4,D,1,18,19,0,33.1,11.3,34.5,49.5,0.2,7.1,0,6.6,2.2,14.6,6,-2.9,54147,-0.074814856,18.1,-0.486,D,-5,-38,-0.060850908
2018,IL,8,NA,NA,NA,NA,NA,NA,NA,2018IL8,D,NA,0,1,NA,NA,NA,NA,687594.1,94134.9,0,1,46,-8,2018IL,NA,NA,NA,NA,2,R,0,0.419259271,0.580740729,0.580740729,0.442736469,0.557263531,0.557263531,60.6,33.3,33.3,R,0,2,3,0,29.4,11.7,67.4,4.7,0.3,12.8,0.1,12,2.6,28,3.5,-2.2,67745,-0.037242601,8.9,-0.318,D,-5,-1,0.031820371
2018,IL,9,NA,NA,NA,NA,NA,NA,NA,2018IL9,D,NA,0,1,NA,NA,NA,NA,871199.69,82143.95,0,1,41,-18,2018IL,NA,NA,NA,NA,2,R,0,0.341948772,0.658051228,0.658051228,0.339114547,0.660576247,0.660576247,60.6,33.3,33.3,R,0,18,19,0,27.5,16.2,72.7,9,0.2,12.9,0,2.4,2.8,11.1,2.6,-2.1,67084,-0.038891539,7.8,-0.606,D,-5,-7,-0.057349832
2018,IL,10,NA,NA,NA,NA,NA,NA,NA,2018IL10,D,NA,0,1,NA,NA,NA,NA,#N/A,#N/A,#N/A,1,45,-10,2018IL,NA,NA,NA,NA,2,R,0,0.47521038,0.52478962,0.52478962,0.512975076,0.487024924,0.487024924,21.4,75.4,75.4,D,1,0,1,0,25,13.4,75.8,6.7,0.2,10.1,0,4.7,2.5,22.5,3.5,-1.5,74971,-0.040188873,6.4,-0.166,D,-5,-15,-0.058326599
2018,IL,11,NA,NA,NA,NA,NA,NA,NA,2018IL11,D,NA,0,1,NA,NA,NA,NA,836525.39,78154.07,0,1,45.5,-9,2018IL,NA,NA,NA,NA,2,R,0,0.401494186,0.598505814,0.598505814,0.465377749,0.534616529,0.534616529,21.4,75.4,75.4,D,1,2,3,0,28.2,10.6,65.6,11.1,0.3,7.5,0,12.4,3.1,26.7,3.4,-2.2,72198,-0.056012632,6.9,-0.223,D,-5,-14,-0.054209679
2018,IL,12,NA,NA,NA,NA,NA,NA,NA,2018IL12,R,NA,0,1,NA,NA,NA,NA,311119.55,368738.34,3142.09,1,52.5,5,2018IL,NA,NA,NA,NA,2,R,1,0.542935515,0.397029195,0.542935515,0.524645033,0.418903584,0.524645033,21.4,75.4,21.4,D,0,3,0,2,25.3,15.6,78.9,16.8,0.2,1.2,0,0.6,2.3,3.2,4,-1.3,47430,-0.05085389,11.7,0.258,R Toss-up,1,-5,-0.049746801
2018,IL,13,NA,NA,NA,NA,NA,NA,NA,2018IL13,R,NA,0,1,NA,NA,NA,NA,1406598.67,893151.21,0,1,51.5,3,2018IL,NA,NA,NA,NA,2,R,1,0.597304963,0.402695037,0.597304963,0.586559314,0.413440686,0.586559314,21.4,75.4,21.4,D,0,21,0,20,24.5,14.7,81.3,11.3,0.2,3.7,0,0.7,2.8,3.3,3.5,-1.6,49758,-0.032778649,10.6,0.293,Likely R,3,-6,-0.047599075
2018,IL,14,NA,NA,NA,NA,NA,NA,NA,2018IL14,R,NA,0,1,NA,NA,NA,NA,624740.54,431272.58,0,1,52.5,5,2018IL,NA,NA,NA,NA,2,R,1,0.595689749,0.404310251,0.595689749,0.654137605,0.345862395,0.654137605,21.4,75.4,21.4,D,0,5,0,4,24.6,12,87.7,3.2,0.1,4.3,0,2.5,2.1,11.7,3.4,-1.4,90345,-0.069688417,5.3,0.49,Likely R,3,-5,-0.057117018
2018,IL,15,NA,NA,NA,NA,NA,NA,NA,2018IL15,R,NA,0,1,NA,NA,NA,NA,38629.47,992185.44,0,1,60.5,21,2018IL,NA,NA,NA,NA,2,R,1,1,0,1,0.749231726,0.250768274,0.749231726,21.4,75.4,21.4,D,0,21,0,20,23.8,17.5,92.9,4.3,0.2,0.7,0,0.4,1.5,2.7,3.3,-1.5,49927,-0.039177199,10.4,0.371,R,5,6,-0.043419178
2018,IL,16,NA,NA,NA,NA,NA,NA,NA,2018IL16,R,NA,0,1,NA,NA,NA,NA,382180.7,1330351.41,0,1,54,8,2018IL,NA,NA,NA,NA,2,R,1,1,0,1,0.706212764,0.293787236,0.706212764,21.4,75.4,21.4,D,0,14,0,13,23.6,16.4,90.4,3.8,0.2,1.4,0,2.2,2,8.9,4.1,-1.7,57182,-0.038578574,8.4,0.269,R,5,-3,-0.043544912
2018,IL,17,NA,NA,NA,NA,NA,NA,NA,2018IL17,D,NA,0,1,NA,NA,NA,NA,1089569.97,563100.96,0,1,49,-2,2018IL,NA,NA,NA,NA,2,R,0,0.398542378,0.601457622,0.601457622,0.445347886,0.554571857,0.554571857,21.4,75.4,75.4,D,1,2,3,0,23.9,17.1,82,11.5,0.2,1.4,0,2.2,2.7,8.9,4.7,-1.1,45360,-0.027425044,13.5,-0.237,D,-5,-10,-0.025557287
